NUM;FECHA_CORTE;PERIODO;EMPRESA_OPERADORA;UBIGEO_CCPP;UBIGEO_DISTRITO;DEPARTAMENTO;PROVINCIA;DISTRITO;CENTRO_POBLADO;LATITUD;LONGITUD;2G;3G;4G;5G;VOZ;SMS;MMS;HASTA_1_MBPS;MÁS_DE_1_MBPS;CANT_EB_2G;CANT_EB_3G;CANT_EB_4G;CANT_EB_5G
131;20230613;202303;Viettel Perú S.A.C.;0101110017;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;HERMITA;-6.30351;-77.89816;0;1;0;0;1;1;1;0;1;0;0;0;0
132;20230613;202303;Viettel Perú S.A.C.;0101110020;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;VELAURCO;-6.304023333;-77.91822;0;1;0;0;1;1;1;0;1;0;0;0;0
133;20230613;202303;Viettel Perú S.A.C.;0101110022;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;DESPOBLADO;-6.29705922;-77.85934224;0;1;0;0;1;1;1;0;1;0;0;0;0
134;20230613;202303;Viettel Perú S.A.C.;0101110023;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;SOLMAL;-6.30245;-77.85013;0;1;0;0;1;1;1;0;1;0;0;0;0
135;20230613;202303;Viettel Perú S.A.C.;0101110024;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;PAULAPAMPA;-6.28782;-77.85266;0;1;0;0;1;1;1;0;1;0;0;0;0
136;20230613;202303;Viettel Perú S.A.C.;0101110025;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;PILARPAMPA;-6.28807;-77.86216;0;1;0;0;1;1;1;0;1;0;0;0;0
137;20230613;202303;Viettel Perú S.A.C.;0101110026;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;QUILLUCSHA;-6.29083;-77.86208;0;1;0;0;1;1;1;0;1;0;0;0;0
138;20230613;202303;Viettel Perú S.A.C.;0101110028;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;YUTAPINA;-6.29583;-77.8768;0;1;0;0;1;1;1;0;1;0;0;0;0
139;20230613;202303;Viettel Perú S.A.C.;0101110029;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;SAN PEDRO;-6.29888;-77.88729;0;1;0;0;1;1;1;0;1;0;0;0;0
140;20230613;202303;Viettel Perú S.A.C.;0101110030;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;PUYAN;-6.30221;-77.87853;0;1;0;0;1;1;1;0;1;0;0;0;0
141;20230613;202303;Viettel Perú S.A.C.;0101110031;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;ISHCAN;-6.30262;-77.86828;0;1;0;0;1;1;1;0;1;0;0;0;0
142;20230613;202303;Viettel Perú S.A.C.;0101110035;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;LLAULLETAN;-6.29687;-77.89509;0;1;0;0;1;1;1;0;1;0;0;0;0
143;20230613;202303;Viettel Perú S.A.C.;0101110036;010111;AMAZONAS;CHACHAPOYAS;LEVANTO;UNDULUG;-6.29358;-77.89188;0;1;0;0;1;1;1;0;1;0;0;0;0
144;20230613;202303;Viettel Perú S.A.C.;0101120001;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;MAGDALENA;-6.37364;-77.90031;0;1;0;0;1;1;1;0;1;0;0;0;0
145;20230613;202303;Viettel Perú S.A.C.;0101120002;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CHOSAYACU;-6.35888;-77.90353;0;1;0;0;1;1;1;0;1;0;0;0;0
146;20230613;202303;Viettel Perú S.A.C.;0101120003;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CONDECHACA;-6.35363;-77.89786;0;1;0;0;1;1;1;0;1;0;0;0;0
147;20230613;202303;Viettel Perú S.A.C.;0101120004;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CUCHAPAMPA;-6.37562;-77.88872;0;1;0;0;1;1;1;0;1;0;0;0;0
148;20230613;202303;Viettel Perú S.A.C.;0101120005;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;PARSUL;-6.38139;-77.90472;0;1;0;0;1;1;1;0;1;0;0;0;0
149;20230613;202303;Viettel Perú S.A.C.;0101120006;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;ONCECHA;-6.38928;-77.88741;0;1;0;0;1;1;1;0;1;0;0;0;0
150;20230613;202303;Viettel Perú S.A.C.;0101120007;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;HUILLIN;-6.39791;-77.88475;0;1;0;0;1;1;1;0;1;0;0;0;0
151;20230613;202303;Viettel Perú S.A.C.;0101120008;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;OLANYA;-6.37929;-77.89673;0;1;0;0;1;1;1;0;1;0;0;0;0
152;20230613;202303;Viettel Perú S.A.C.;0101120009;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CUCHIPIA;-6.3853;-77.89245;0;1;0;0;1;1;1;0;1;0;0;0;0
153;20230613;202303;Viettel Perú S.A.C.;0101120011;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CHILLCA;-6.38132;-77.89383;0;1;0;0;1;1;1;0;1;0;0;0;0
154;20230613;202303;Viettel Perú S.A.C.;0101120012;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CANGASH;-6.40729;-77.87681;0;1;0;0;1;1;1;0;1;0;0;0;0
155;20230613;202303;Viettel Perú S.A.C.;0101120013;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;LUIN;-6.38807;-77.85645;0;1;0;0;1;1;1;0;1;0;0;0;0
156;20230613;202303;Viettel Perú S.A.C.;0101120017;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;LAUMAL;-6.42317;-77.75098;0;1;0;0;1;1;1;0;1;0;0;0;0
157;20230613;202303;Viettel Perú S.A.C.;0101120019;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;LLUYCUNGA;-6.38982;-77.85001;0;1;0;0;1;1;1;0;1;0;0;0;0
158;20230613;202303;Viettel Perú S.A.C.;0101120020;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;GOSGARILLAN;-6.39246;-77.83862;0;1;0;0;1;1;1;0;1;0;0;0;0
159;20230613;202303;Viettel Perú S.A.C.;0101120021;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;PENCA PAMPA;-6.43033;-77.8349;0;1;0;0;1;1;1;0;1;0;0;0;0
160;20230613;202303;Viettel Perú S.A.C.;0101120022;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;GUPTEC;-6.39483;-77.84103;0;1;0;0;1;1;1;0;1;0;0;0;0
161;20230613;202303;Viettel Perú S.A.C.;0101120023;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CUYAPINA;-6.39358;-77.84496;0;1;0;0;1;1;1;0;1;0;0;0;0
162;20230613;202303;Viettel Perú S.A.C.;0101120024;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;LIMON;-6.45526;-77.80472;0;1;0;0;1;1;1;0;1;0;0;0;0
163;20230613;202303;Viettel Perú S.A.C.;0101120025;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;YURAC YACU;-6.44139;-77.82521;0;1;0;0;1;1;1;0;1;0;0;0;0
164;20230613;202303;Viettel Perú S.A.C.;0101120026;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;AGUA LOCA;-6.44586;-77.84962;0;1;0;0;1;1;1;0;1;0;0;0;0
165;20230613;202303;Viettel Perú S.A.C.;0101120027;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CHILLO;-6.45682;-77.84653;0;1;0;0;1;1;1;0;1;0;0;0;0
166;20230613;202303;Viettel Perú S.A.C.;0101120028;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;QUILCALON;-6.44142;-77.75551;0;1;0;0;1;1;1;0;1;0;0;0;0
167;20230613;202303;Viettel Perú S.A.C.;0101120030;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;AJINGOPAMPA;-6.46233;-77.8429;0;1;0;0;1;1;1;0;1;0;0;0;0
168;20230613;202303;Viettel Perú S.A.C.;0101120031;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;DESENGAÑO;-6.46901;-77.85122;0;1;0;0;1;1;1;0;1;0;0;0;0
169;20230613;202303;Viettel Perú S.A.C.;0101120032;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;CEDROPAMPA;-6.47816;-77.84739;0;1;0;0;1;1;1;0;1;0;0;0;0
170;20230613;202303;Viettel Perú S.A.C.;0101120033;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;SHUNGUN;-6.364118333;-77.90224;0;1;0;0;1;1;1;0;1;0;0;0;0
171;20230613;202303;Viettel Perú S.A.C.;0101120034;010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;MACRO;-6.3669;-77.91651;0;1;0;0;1;1;1;0;1;0;0;0;0
172;20230613;202303;Viettel Perú S.A.C.;0101130001;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;DURAZNOPAMPA;-6.59369;-77.80927;0;1;0;0;1;1;1;0;1;0;0;0;0
173;20230613;202303;Viettel Perú S.A.C.;0101130003;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;POTMOJA (CUSHPA POTMA);-6.55374;-77.79996;0;1;0;0;1;1;1;0;1;0;0;0;0
174;20230613;202303;Viettel Perú S.A.C.;0101130011;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;COSHAG;-6.5872;-77.8171;0;1;0;0;1;1;1;0;1;0;0;0;0
175;20230613;202303;Viettel Perú S.A.C.;0101130013;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;VALDEZ;-6.5959;-77.78818;0;1;0;0;1;1;1;0;1;0;0;0;0
176;20230613;202303;Viettel Perú S.A.C.;0101130019;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;QUILLILOMA;-6.59979;-77.80298;0;1;0;0;1;1;1;0;1;0;0;0;0
177;20230613;202303;Viettel Perú S.A.C.;0101130021;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;LIMATAMBO;-6.59992;-77.81512;0;1;0;0;1;1;1;0;1;0;0;0;0
178;20230613;202303;Viettel Perú S.A.C.;0101130022;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;LUCMILLAS;-6.60815;-77.81117;0;1;0;0;1;1;1;0;1;0;0;0;0
179;20230613;202303;Viettel Perú S.A.C.;0101130023;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;PUQUIO;-6.59682;-77.8024;0;1;0;0;1;1;1;0;1;0;0;0;0
180;20230613;202303;Viettel Perú S.A.C.;0101130025;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;CELULO;-6.59104;-77.808;0;1;0;0;1;1;1;0;1;0;0;0;0
181;20230613;202303;Viettel Perú S.A.C.;0101130026;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;SHINGUIL;-6.5968;-77.80659;0;1;0;0;1;1;1;0;1;0;0;0;0
182;20230613;202303;Viettel Perú S.A.C.;0101130039;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;SHIQUI;-6.57167;-77.78926;0;1;0;0;1;1;1;0;1;0;0;0;0
183;20230613;202303;Viettel Perú S.A.C.;0101130046;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;MAGOL;-6.58337;-77.80013;0;1;0;0;1;1;1;0;1;0;0;0;0
184;20230613;202303;Viettel Perú S.A.C.;0101130047;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;IGRON;-6.58075;-77.79824;0;1;0;0;1;1;1;0;1;0;0;0;0
185;20230613;202303;Viettel Perú S.A.C.;0101130048;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;MEMBRILLO;-6.57694;-77.80377;0;1;0;0;1;1;1;0;1;0;0;0;0
186;20230613;202303;Viettel Perú S.A.C.;0101130049;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;LLIMAC;-6.58683;-77.79379;0;1;0;0;1;1;1;0;1;0;0;0;0
187;20230613;202303;Viettel Perú S.A.C.;0101130050;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;COCORON;-6.57646;-77.79808;0;1;0;0;1;1;1;0;1;0;0;0;0
188;20230613;202303;Viettel Perú S.A.C.;0101130053;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;NIMALON;-6.56804;-77.79596;0;1;0;0;1;1;1;0;1;0;0;0;0
189;20230613;202303;Viettel Perú S.A.C.;0101130054;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;PALISADA;-6.56385;-77.79218;0;1;0;0;1;1;1;0;1;0;0;0;0
190;20230613;202303;Viettel Perú S.A.C.;0101130066;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;CUPUY;-6.55477;-77.78726;0;1;0;0;1;1;1;0;1;0;0;0;0
191;20230613;202303;Viettel Perú S.A.C.;0101130069;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;EMPINADO;-6.56754;-77.79697;0;1;0;0;1;1;1;0;1;0;0;0;0
192;20230613;202303;Viettel Perú S.A.C.;0101130070;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;GAVILAN;-6.57221;-77.79823;0;1;0;0;1;1;1;0;1;0;0;0;0
193;20230613;202303;Viettel Perú S.A.C.;0101130071;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;CERRO OLAN;-6.59855;-77.79066;0;1;0;0;1;1;1;0;1;0;0;0;0
194;20230613;202303;Viettel Perú S.A.C.;0101130073;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;CHALALIN;-6.60858;-77.80312;0;1;0;0;1;1;1;0;1;0;0;0;0
195;20230613;202303;Viettel Perú S.A.C.;0101130074;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;COLIN;-6.60384;-77.79815;0;1;0;0;1;1;1;0;1;0;0;0;0
196;20230613;202303;Viettel Perú S.A.C.;0101130079;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;CHICHICOMBAL;-6.60695;-77.7923;0;1;0;0;1;1;1;0;1;0;0;0;0
197;20230613;202303;Viettel Perú S.A.C.;0101130080;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;PUMAURCO;-6.59835;-77.78751;0;1;0;0;1;1;1;0;1;0;0;0;0
198;20230613;202303;Viettel Perú S.A.C.;0101130081;010113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;LAS LAJAS;-6.60014;-77.79188;0;1;0;0;1;1;1;0;1;0;0;0;0
199;20230613;202303;Viettel Perú S.A.C.;0101140014;010114;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;ESPADILLA;-6.216191667;-77.669;0;1;0;0;1;1;1;0;1;0;0;0;0
200;20230613;202303;Viettel Perú S.A.C.;0101150001;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;MONTEVIDEO;-6.61793;-77.80237;0;1;0;0;1;1;1;0;1;0;0;0;0
201;20230613;202303;Viettel Perú S.A.C.;0101150002;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;LA MAJADA;-6.61433;-77.79922;0;1;0;0;1;1;1;0;1;0;0;0;0
202;20230613;202303;Viettel Perú S.A.C.;0101150003;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;TUSHMEN;-6.6215;-77.80038;0;1;0;0;1;1;1;0;1;0;0;0;0
203;20230613;202303;Viettel Perú S.A.C.;0101150005;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;POTMA;-6.63301;-77.80311;0;1;0;0;1;1;1;0;1;0;0;0;0
204;20230613;202303;Viettel Perú S.A.C.;0101150006;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;SAMANGA;-6.64588;-77.80424;0;1;0;0;1;1;1;0;1;0;0;0;0
205;20230613;202303;Viettel Perú S.A.C.;0101150008;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;COROBAMBA;-6.63919;-77.76295;0;1;0;0;1;1;1;0;1;0;0;0;0
206;20230613;202303;Viettel Perú S.A.C.;0101150009;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;SOLEDAD;-6.63492;-77.78293;0;1;0;0;1;1;1;0;1;0;0;0;0
207;20230613;202303;Viettel Perú S.A.C.;0101150010;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;ARICA;-6.62552;-77.7779;0;1;0;0;1;1;1;0;1;0;0;0;0
208;20230613;202303;Viettel Perú S.A.C.;0101150011;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;VALENCIA;-6.627;-77.79241;0;1;0;0;1;1;1;0;1;0;0;0;0
209;20230613;202303;Viettel Perú S.A.C.;0101150012;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;TALAYA;-6.63116;-77.79734;0;1;0;0;1;1;1;0;1;0;0;0;0
210;20230613;202303;Viettel Perú S.A.C.;0101150013;010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;LLACONPATA;-6.62246;-77.78232;0;1;0;0;1;1;1;0;1;0;0;0;0
211;20230613;202303;Viettel Perú S.A.C.;0101170004;010117;AMAZONAS;CHACHAPOYAS;QUINJALCA;CUELCACHA;-6.06441;-77.74508;0;1;0;0;1;1;1;0;1;0;0;0;0
212;20230613;202303;Viettel Perú S.A.C.;0101180001;010118;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;DAGUAS;-6.22581;-77.73127;0;1;0;0;1;1;1;0;1;0;0;0;0
213;20230613;202303;Viettel Perú S.A.C.;0101180002;010118;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;PIPUS;-6.22974;-77.73262;0;1;0;0;1;1;1;0;1;0;0;0;0
214;20230613;202303;Viettel Perú S.A.C.;0101180008;010118;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;TOTORACUCHO;-6.21921;-77.731979;0;1;0;0;1;1;1;0;1;0;0;0;0
215;20230613;202303;Viettel Perú S.A.C.;0101180011;010118;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;VISTA ALEGRE;-6.2314008;-77.72745;0;1;0;0;1;1;1;0;1;0;0;0;0
216;20230613;202303;Viettel Perú S.A.C.;0101180013;010118;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;NINASHUNGO;-6.238610671;-77.76901305;0;1;0;0;1;1;1;0;1;0;0;0;0
217;20230613;202303;Viettel Perú S.A.C.;0101180017;010118;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;NARANJA PAMPA;-6.24177172;-77.72588299;0;1;0;0;1;1;1;0;1;0;0;0;0
218;20230613;202303;Viettel Perú S.A.C.;0101190001;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;MAINO;-6.33719;-77.8803;0;1;0;0;1;1;1;0;1;0;0;0;0
219;20230613;202303;Viettel Perú S.A.C.;0101190002;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;HUNGACA;-6.31343;-77.88223;0;1;0;0;1;1;1;0;1;0;0;0;0
220;20230613;202303;Viettel Perú S.A.C.;0101190004;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;VISTA ALEGRE;-6.31833;-77.87244;0;1;0;0;1;1;1;0;1;0;0;0;0
221;20230613;202303;Viettel Perú S.A.C.;0101190005;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CACHIYACU;-6.31333;-77.86653;0;1;0;0;1;1;1;0;1;0;0;0;0
222;20230613;202303;Viettel Perú S.A.C.;0101190006;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;YERBA BUENA;-6.36750585;-77.85807036;0;1;0;0;1;1;1;0;1;0;0;0;0
223;20230613;202303;Viettel Perú S.A.C.;0101190007;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;SHUNDOR;-6.32166;-77.87446;0;1;0;0;1;1;1;0;1;0;0;0;0
224;20230613;202303;Viettel Perú S.A.C.;0101190008;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CEDRO;-6.32341;-77.86997;0;1;0;0;1;1;1;0;1;0;0;0;0
225;20230613;202303;Viettel Perú S.A.C.;0101190010;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;SANTA ROSA;-6.32837;-77.87634;0;1;0;0;1;1;1;0;1;0;0;0;0
226;20230613;202303;Viettel Perú S.A.C.;0101190012;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CALPILON;-6.35081;-77.85791;0;1;0;0;1;1;1;0;1;0;0;0;0
227;20230613;202303;Viettel Perú S.A.C.;0101190014;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CHULLUS PAMPA;-6.33291;-77.8816;0;1;0;0;1;1;1;0;1;0;0;0;0
228;20230613;202303;Viettel Perú S.A.C.;0101190017;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;OLCHOC;-6.32842;-77.86363;0;1;0;0;1;1;1;0;1;0;0;0;0
229;20230613;202303;Viettel Perú S.A.C.;0101190019;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CHINCHANGO;-6.36165;-77.86116;0;1;0;0;1;1;1;0;1;0;0;0;0
230;20230613;202303;Viettel Perú S.A.C.;0101190020;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;TIO PUCRO;-6.34001;-77.87427;0;1;0;0;1;1;1;0;1;0;0;0;0
231;20230613;202303;Viettel Perú S.A.C.;0101190021;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;POTRERO;-6.33811;-77.86918;0;1;0;0;1;1;1;0;1;0;0;0;0
232;20230613;202303;Viettel Perú S.A.C.;0101190025;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;HUAYPUNTA;-6.34258;-77.85594;0;1;0;0;1;1;1;0;1;0;0;0;0
233;20230613;202303;Viettel Perú S.A.C.;0101190030;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CULEN YACU;-6.36861;-77.85439;0;1;0;0;1;1;1;0;1;0;0;0;0
234;20230613;202303;Viettel Perú S.A.C.;0101190031;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CHISHCOPAMPA;-6.36582;-77.8673;0;1;0;0;1;1;1;0;1;0;0;0;0
235;20230613;202303;Viettel Perú S.A.C.;0101190032;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;TOLPIN;-6.37374;-77.87134;0;1;0;0;1;1;1;0;1;0;0;0;0
236;20230613;202303;Viettel Perú S.A.C.;0101190033;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;MARIPATA;-6.3691;-77.84668;0;1;0;0;1;1;1;0;1;0;0;0;0
237;20230613;202303;Viettel Perú S.A.C.;0101190034;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;SHACSHE;-6.37534;-77.84115;0;1;0;0;1;1;1;0;1;0;0;0;0
238;20230613;202303;Viettel Perú S.A.C.;0101190035;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;SHIGUAL;-6.37231;-77.87543;0;1;0;0;1;1;1;0;1;0;0;0;0
239;20230613;202303;Viettel Perú S.A.C.;0101190038;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;LAS PALMAS;-6.37664;-77.81631;0;1;0;0;1;1;1;0;1;0;0;0;0
240;20230613;202303;Viettel Perú S.A.C.;0101190040;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CONDECHACA;-6.35208735;-77.89540686;0;1;0;0;1;1;1;0;1;0;0;0;0
241;20230613;202303;Viettel Perú S.A.C.;0101190042;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;TOTORA;-6.34315;-77.86288;0;1;0;0;1;1;1;0;1;0;0;0;0
242;20230613;202303;Viettel Perú S.A.C.;0101190044;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;LA LUCUMA;-6.33941;-77.87636;0;1;0;0;1;1;1;0;1;0;0;0;0
243;20230613;202303;Viettel Perú S.A.C.;0101190045;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;ACHUPA;-6.33744;-77.87593;0;1;0;0;1;1;1;0;1;0;0;0;0
244;20230613;202303;Viettel Perú S.A.C.;0101190047;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CRUZ MONTE;-6.33367;-77.86456;0;1;0;0;1;1;1;0;1;0;0;0;0
245;20230613;202303;Viettel Perú S.A.C.;0101190048;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;HOLCHOYACU;-6.35562;-77.85568;0;1;0;0;1;1;1;0;1;0;0;0;0
246;20230613;202303;Viettel Perú S.A.C.;0101190049;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CORRALPAMPA;-6.33628;-77.88385;0;1;0;0;1;1;1;0;1;0;0;0;0
247;20230613;202303;Viettel Perú S.A.C.;0101190051;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CULAS LOMA;-6.34165;-77.86285;0;1;0;0;1;1;1;0;1;0;0;0;0
248;20230613;202303;Viettel Perú S.A.C.;0101190052;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;HUCSCUCHUNA;-6.3572;-77.86862;0;1;0;0;1;1;1;0;1;0;0;0;0
249;20230613;202303;Viettel Perú S.A.C.;0101190053;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;LICLIA;-6.36352;-77.86515;0;1;0;0;1;1;1;0;1;0;0;0;0
250;20230613;202303;Viettel Perú S.A.C.;0101190076;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;RAMOS HUAYCO;-6.33127;-77.87131;0;1;0;0;1;1;1;0;1;0;0;0;0
251;20230613;202303;Viettel Perú S.A.C.;0101190077;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CHUNGANA;-6.32695;-77.87338;0;1;0;0;1;1;1;0;1;0;0;0;0
252;20230613;202303;Viettel Perú S.A.C.;0101190078;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;YSHMISH TRANCA;-6.32611;-77.87125;0;1;0;0;1;1;1;0;1;0;0;0;0
253;20230613;202303;Viettel Perú S.A.C.;0101190079;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;GALLINERO;-6.32621;-77.86846;0;1;0;0;1;1;1;0;1;0;0;0;0
254;20230613;202303;Viettel Perú S.A.C.;0101190082;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;LANCHE PUCRO;-6.32288235;-77.84052774;0;1;0;0;1;1;1;0;1;0;0;0;0
255;20230613;202303;Viettel Perú S.A.C.;0101190084;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;ISHPINGO;-6.31674;-77.8784;0;1;0;0;1;1;1;0;1;0;0;0;0
256;20230613;202303;Viettel Perú S.A.C.;0101190085;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;ZARSA HURCO;-6.33123;-77.86087;0;1;0;0;1;1;1;0;1;0;0;0;0
257;20230613;202303;Viettel Perú S.A.C.;0101190086;010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;CUELINGA;-6.33019;-77.86674;0;1;0;0;1;1;1;0;1;0;0;0;0
